#	0.900000	0.950000	0.975000	0.990000	0.995000	0.999000	0.999900
199:	224.956794	232.911822	239.959682	248.328596	254.135171	266.385895	281.874350
200:	226.021048	233.994269	241.057896	249.445123	255.264155	267.540528	283.060254
201:	227.085141	235.076510	242.155863	250.561359	256.392818	268.694774	284.245695
202:	228.149074	236.158546	243.253588	251.677306	257.521160	269.848638	285.430677
203:	229.212849	237.240378	244.351070	252.792966	258.649185	271.002122	286.615202
204:	230.276467	238.322009	245.448312	253.908341	259.776895	272.155228	287.799275
205:	231.339928	239.403440	246.545315	255.023433	260.904292	273.307960	288.982899
206:	232.403234	240.484671	247.642081	256.138244	262.031379	274.460319	290.166076
207:	233.466387	241.565705	248.738613	257.252777	263.158157	275.612311	291.348810
208:	234.529386	242.646544	249.834911	258.367033	264.284629	276.763935	292.531105
209:	235.592234	243.727187	250.930977	259.481015	265.410797	277.915195	293.712963
210:	236.654931	244.807638	252.026814	260.594724	266.536664	279.066095	294.894388
211:	237.717479	245.887896	253.122422	261.708162	267.662231	280.216636	296.075382
212:	238.779879	246.967965	254.217804	262.821332	268.787501	281.366820	297.255949
213:	239.842131	248.047844	255.312960	263.934234	269.912475	282.516652	298.436091
214:	240.904236	249.127536	256.407893	265.046872	271.037157	283.666132	299.615813
215:	241.966196	250.207041	257.502604	266.159246	272.161547	284.815263	300.795116
216:	243.028012	251.286361	258.597095	267.271359	273.285648	285.964049	301.974003
217:	244.089685	252.365498	259.691366	268.383212	274.409462	287.112490	303.152478
218:	245.151215	253.444451	260.785421	269.494808	275.532991	288.260590	304.330543
219:	246.212604	254.523224	261.879259	270.606148	276.656237	289.408352	305.508201
220:	247.273852	255.601816	262.972883	271.717234	277.779201	290.555776	306.685455
221:	248.334961	256.680230	264.066294	272.828067	278.901886	291.702866	307.862308
222:	249.395932	257.758465	265.159494	273.938649	280.024294	292.849624	309.038762
223:	250.456765	258.836525	266.252484	275.048983	281.146426	293.996052	310.214820
224:	251.517461	259.914409	267.345265	276.159069	282.268285	295.142152	311.390484
225:	252.578022	260.992120	268.437839	277.268909	283.389872	296.287926	312.565758
226:	253.638448	262.069657	269.530207	278.378505	284.511189	297.433377	313.740644
227:	254.698740	263.147023	270.622370	279.487860	285.632237	298.578507	314.915144
228:	255.758899	264.224218	271.714330	280.596972	286.753019	299.723318	316.089261
229:	256.818926	265.301243	272.806089	281.705846	287.873536	300.867812	317.262998
230:	257.878821	266.378101	273.897647	282.814482	288.993790	302.011991	318.436356
231:	258.938587	267.454791	274.989006	283.922882	290.113783	303.155857	319.609339
232:	259.998222	268.531314	276.080167	285.031047	291.233517	304.299412	320.781949
233:	261.057729	269.607673	277.171132	286.138979	292.352992	305.442659	321.954188
234:	262.117108	270.683868	278.261901	287.246680	293.472211	306.585598	323.126059
235:	263.176361	271.759900	279.352476	288.354150	294.591176	307.728232	324.297563
236:	264.235486	272.835769	280.442858	289.461392	295.709888	308.870564	325.468704
237:	265.294487	273.911478	281.533049	290.568407	296.828348	310.012594	326.639484
238:	266.353362	274.987027	282.623049	291.675195	297.946559	311.154326	327.809905
239:	267.412114	276.062417	283.712861	292.781760	299.064521	312.295760	328.979969
240:	268.470743	277.137650	284.802484	293.888101	300.182237	313.436899	330.149678
241:	269.529249	278.212725	285.891920	294.994221	301.299707	314.577744	331.319034
242:	270.587634	279.287644	286.981171	296.100121	302.416934	315.718298	332.488041
243:	271.645898	280.362409	288.070237	297.205802	303.533919	316.858561	333.656700
244:	272.704042	281.437019	289.159120	298.311266	304.650664	317.998537	334.825012
245:	273.762067	282.511477	290.247820	299.416514	305.767169	319.138226	335.992981
246:	274.819972	283.585782	291.336340	300.521546	306.883436	320.277630	337.160608
247:	275.877761	284.659936	292.424679	301.626366	307.999468	321.416752	338.327896
248:	276.935432	285.733940	293.512840	302.730973	309.115264	322.555593	339.494845
249:	277.992986	286.807794	294.600822	303.835369	310.230828	323.694153	340.661460
250:	279.050425	287.881500	295.688628	304.939556	311.346159	324.832437	341.827741
251:	280.107749	288.955059	296.776258	306.043534	312.461260	325.970444	342.993691
252:	281.164959	290.028471	297.863714	307.147305	313.576132	327.108176	344.159311
253:	282.222054	291.101737	298.950996	308.250870	314.690776	328.245636	345.324603
254:	283.279037	292.174858	300.038105	309.354231	315.805193	329.382825	346.489569
255:	284.335908	293.247835	301.125043	310.457388	316.919385	330.519743	347.654213
256:	285.392667	294.320669	302.211810	311.560343	318.033354	331.656395	348.818534
257:	286.449315	295.393360	303.298408	312.663097	319.147100	332.792779	349.982535
258:	287.505852	296.465910	304.384837	313.765651	320.260625	333.928899	351.146218
259:	288.562280	297.538319	305.471098	314.868006	321.373930	335.064755	352.309585
260:	289.618598	298.610588	306.557193	315.970164	322.487016	336.200349	353.472638
261:	290.674809	299.682719	307.643122	317.072125	323.599885	337.335683	354.635378
262:	291.730911	300.754710	308.728887	318.173891	324.712538	338.470758	355.797807
263:	292.786906	301.826565	309.814488	319.275463	325.824976	339.605576	356.959927
264:	293.842795	302.898282	310.899926	320.376841	326.937200	340.740137	358.121740
265:	294.898578	303.969864	311.985202	321.478028	328.049212	341.874445	359.283247
266:	295.954255	305.041310	313.070317	322.579023	329.161013	343.008499	360.444451
267:	297.009827	306.112622	314.155272	323.679829	330.272604	344.142302	361.605353
268:	298.065295	307.183801	315.240067	324.780446	331.383985	345.275854	362.765953
269:	299.120660	308.254846	316.324705	325.880876	332.495160	346.409158	363.926256
270:	300.175922	309.325759	317.409185	326.981118	333.606127	347.542215	365.086261
271:	301.231081	310.396541	318.493509	328.081175	334.716889	348.675025	366.245971
272:	302.286138	311.467192	319.577677	329.181048	335.827447	349.807591	367.405387
273:	303.341094	312.537713	320.661690	330.280737	336.937802	350.939913	368.564510
274:	304.395949	313.608105	321.745549	331.380243	338.047954	352.071993	369.723344
275:	305.450704	314.678368	322.829256	332.479568	339.157906	353.203833	370.881888
276:	306.505359	315.748503	323.912809	333.578712	340.267658	354.335433	372.040145
277:	307.559915	316.818512	324.996212	334.677677	341.377211	355.466796	373.198116
278:	308.614372	317.888393	326.079464	335.776463	342.486567	356.597921	374.355803
279:	309.668732	318.958149	327.162566	336.875071	343.595726	357.728811	375.513206
280:	310.722993	320.027780	328.245519	337.973503	344.704690	358.859467	376.670329
281:	311.777158	321.097287	329.328324	339.071759	345.813459	359.989890	377.827172
282:	312.831227	322.166669	330.410981	340.169840	346.922034	361.120081	378.983736
283:	313.885199	323.235928	331.493492	341.267747	348.030418	362.250042	380.140024
284:	314.939076	324.305065	332.575856	342.365481	349.138609	363.379773	381.296037
285:	315.992858	325.374080	333.658076	343.463043	350.246611	364.509276	382.451775
286:	317.046545	326.442974	334.740152	344.560434	351.354423	365.638553	383.607241
287:	318.100139	327.511748	335.822084	345.657655	352.462047	366.767603	384.762436
288:	319.153638	328.580401	336.903873	346.754706	353.569483	367.896430	385.917362
289:	320.207045	329.648936	337.985520	347.851589	354.676732	369.025033	387.072019
290:	321.260360	330.717351	339.067026	348.948305	355.783797	370.153413	388.226409
291:	322.313582	331.785649	340.148391	350.044853	356.890676	371.281573	389.380534
292:	323.366713	332.853829	341.229617	351.141236	357.997373	372.409513	390.534395
293:	324.419753	333.921892	342.310703	352.237453	359.103886	373.537234	391.687994
294:	325.472702	334.989839	343.391650	353.333506	360.210218	374.664737	392.841330
295:	326.525561	336.057670	344.472460	354.429397	361.316370	375.792024	393.994407
296:	327.578330	337.125386	345.553133	355.525124	362.422341	376.919096	395.147225
297:	328.631010	338.192988	346.633670	356.620690	363.528133	378.045953	396.299785
298:	329.683602	339.260476	347.714071	357.716095	364.633748	379.172596	397.452090
299:	330.736105	340.327850	348.794337	358.811340	365.739185	380.299028	398.604140
300:	331.788520	341.395112	349.874469	359.906426	366.844446	381.425249	399.755936
301:	332.840847	342.462262	350.954467	361.001353	367.949532	382.551259	400.907479
302:	333.893088	343.529300	352.034332	362.096123	369.054443	383.677060	402.058772
303:	334.945242	344.596226	353.114065	363.190735	370.159181	384.802654	403.209815
304:	335.997310	345.663043	354.193666	364.285192	371.263745	385.928040	404.360609
305:	337.049292	346.729749	355.273137	365.379493	372.368138	387.053221	405.511156
306:	338.101188	347.796346	356.352477	366.473640	373.472361	388.178196	406.661457
307:	339.153000	348.862834	357.431687	367.567633	374.576412	389.302968	407.811512
308:	340.204728	349.929214	358.510768	368.661472	375.680294	390.427536	408.961325
309:	341.256371	350.995486	359.589721	369.755160	376.784008	391.551903	410.110894
310:	342.307931	352.061650	360.668546	370.848696	377.887554	392.676069	411.260222
311:	343.359407	353.127708	361.747244	371.942080	378.990933	393.800035	412.409310
312:	344.410801	354.193659	362.825815	373.035315	380.094146	394.923801	413.558159
313:	345.462112	355.259505	363.904260	374.128401	381.197194	396.047370	414.706770
314:	346.513341	356.325245	364.982580	375.221338	382.300077	397.170742	415.855144
315:	347.564488	357.390880	366.060775	376.314126	383.402796	398.293917	417.003283
316:	348.615554	358.456412	367.138846	377.406768	384.505353	399.416897	418.151187
317:	349.666539	359.521839	368.216794	378.499263	385.607747	400.539683	419.298857
318:	350.717444	360.587163	369.294618	379.591612	386.709979	401.662275	420.446295
319:	351.768269	361.652385	370.372320	380.683816	387.812051	402.784675	421.593503
320:	352.819014	362.717504	371.449900	381.775875	388.913963	403.906883	422.740480
321:	353.869679	363.782521	372.527359	382.867790	390.015716	405.028901	423.887227
322:	354.920265	364.847437	373.604697	383.959563	391.117311	406.150728	425.033747
323:	355.970773	365.912253	374.681915	385.051193	392.218748	407.272367	426.180040
324:	357.021203	366.976967	375.759013	386.142681	393.320028	408.393818	427.326107
325:	358.071554	368.041582	376.835993	387.234027	394.421152	409.515082	428.471949
326:	359.121828	369.106097	377.912854	388.325234	395.522120	410.636159	429.617568
327:	360.172025	370.170514	378.989597	389.416300	396.622933	411.757051	430.762963
328:	361.222145	371.234831	380.066222	390.507227	397.723592	412.877758	431.908137
329:	362.272189	372.299051	381.142731	391.598016	398.824098	413.998281	433.053090
330:	363.322156	373.363173	382.219123	392.688667	399.924451	415.118622	434.197824
331:	364.372048	374.427197	383.295400	393.779180	401.024652	416.238780	435.342338
332:	365.421864	375.491125	384.371561	394.869556	402.124702	417.358757	436.486635
333:	366.471605	376.554957	385.447608	395.959797	403.224602	418.478554	437.630715
334:	367.521271	377.618692	386.523540	397.049902	404.324351	419.598171	438.774579
335:	368.570863	378.682332	387.599359	398.139872	405.423951	420.717609	439.918229
336:	369.620381	379.745878	388.675064	399.229708	406.523403	421.836869	441.061664
337:	370.669825	380.809328	389.750657	400.319410	407.622706	422.955952	442.204887
338:	371.719196	381.872684	390.826138	401.408979	408.721863	424.074858	443.347898
339:	372.768493	382.935947	391.901507	402.498416	409.820872	425.193589	444.490697
340:	373.817718	383.999116	392.976764	403.587720	410.919736	426.312145	445.633287
341:	374.866870	385.062192	394.051911	404.676894	412.018454	427.430526	446.775667
342:	375.915951	386.125176	395.126948	405.765936	413.117028	428.548735	447.917839
343:	376.964959	387.188067	396.201875	406.854849	414.215458	429.666771	449.059804
344:	378.013896	388.250867	397.276693	407.943632	415.313744	430.784634	450.201562
345:	379.062761	389.313575	398.351401	409.032286	416.411888	431.902327	451.343115
346:	380.111556	390.376192	399.426002	410.120811	417.509889	433.019850	452.484463
347:	381.160280	391.438719	400.500495	411.209208	418.607748	434.137202	453.625607
348:	382.208934	392.501156	401.574880	412.297478	419.705467	435.254386	454.766549
349:	383.257518	393.563503	402.649158	413.385622	420.803046	436.371402	455.907288
350:	384.306032	394.625760	403.723330	414.473639	421.900484	437.488251	457.047826
351:	385.354476	395.687929	404.797396	415.561530	422.997784	438.604932	458.188164
352:	386.402852	396.750009	405.871357	416.649296	424.094945	439.721448	459.328303
353:	387.451159	397.812000	406.945212	417.736937	425.191968	440.837798	460.468243
354:	388.499398	398.873904	408.018963	418.824455	426.288854	441.953984	461.607985
355:	389.547568	399.935720	409.092609	419.911848	427.385602	443.070005	462.747530
356:	390.595670	400.997449	410.166152	420.999119	428.482215	444.185864	463.886879
357:	391.643705	402.059092	411.239592	422.086267	429.578692	445.301560	465.026033
358:	392.691672	403.120648	412.312928	423.173293	430.675034	446.417094	466.164992
359:	393.739573	404.182118	413.386162	424.260197	431.771241	447.532467	467.303758
360:	394.787406	405.243502	414.459294	425.346981	432.867315	448.647679	468.442331
361:	395.835173	406.304801	415.532325	426.433644	433.963255	449.762732	469.580712
362:	396.882874	407.366015	416.605254	427.520186	435.059062	450.877625	470.718902
363:	397.930509	408.427145	417.678082	428.606610	436.154737	451.992360	471.856901
364:	398.978078	409.488190	418.750810	429.692914	437.250281	453.106938	472.994711
